,,CH0601,CH0602,CH0603,CH0604,CH0605
2025/9/8,20:42:32,27.6,41.6,36.5,27.4,10.03
2025/9/8,20:42:33,27.6,41.6,36.4,27.4,10.03
2025/9/8,20:42:34,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:35,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:36,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:37,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:38,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:39,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:40,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:41,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:42,27.5,41.6,36.4,27.4,10.02
2025/9/8,20:42:43,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:44,27.5,41.6,36.4,27.4,10.03
2025/9/8,20:42:45,27.6,41.6,36.4,27.5,10.03
2025/9/8,20:42:46,27.6,41.6,36.4,27.5,10.03
2025/9/8,20:42:47,27.6,41.6,36.4,27.5,10.03
2025/9/8,20:42:48,27.6,41.5,36.4,27.4,10.03
2025/9/8,20:42:49,27.5,41.5,36.4,27.4,10.03
2025/9/8,20:42:50,27.5,41.5,36.5,27.4,10.03
2025/9/8,20:42:51,27.5,41.5,36.5,27.4,10.03
2025/9/8,20:42:52,27.4,41.5,36.4,27.3,10.03
2025/9/8,20:42:53,27.4,41.5,36.4,27.3,10.03
2025/9/8,20:42:54,27.5,41.5,36.5,27.4,10.03
2025/9/8,20:42:55,27.5,41.5,36.5,27.4,10.03
2025/9/8,20:42:56,27.5,41.6,36.5,27.4,10.03
2025/9/8,20:42:57,27.5,41.6,36.5,27.4,10.03
2025/9/8,20:42:58,27.5,41.6,36.5,27.4,10.03
2025/9/8,20:42:59,27.5,41.6,36.5,27.4,10.03
2025/9/8,20:43:00,27.5,41.6,36.5,27.4,10.03
2025/9/8,20:43:01,27.5,41.6,36.5,27.4,10.03
2025/9/8,20:43:02,27.6,41.6,36.5,27.5,10.03
2025/9/8,20:43:03,27.6,41.6,36.5,27.5,10.03
2025/9/8,20:43:04,27.6,41.6,36.5,27.5,10.03
2025/9/8,20:43:05,27.6,41.6,36.5,27.5,10.03
2025/9/8,20:43:06,27.6,41.6,36.5,27.5,10.03
2025/9/8,20:43:07,27.6,41.6,36.5,27.5,10.03
2025/9/8,20:43:08,27.6,41.6,36.5,27.5,10.03
2025/9/8,20:43:09,27.5,41.5,36.5,27.4,10.03
2025/9/8,20:43:10,27.5,41.6,36.5,27.4,10.03
2025/9/8,20:43:11,27.4,41.6,36.5,27.3,10.03
2025/9/8,20:43:12,27.4,41.6,36.5,27.3,10.03
2025/9/8,20:43:13,27.4,41.6,36.5,27.3,10.03
2025/9/8,20:43:14,27.4,41.6,36.5,27.3,10.03
2025/9/8,20:43:15,27.5,41.7,36.5,27.4,10.03
2025/9/8,20:43:16,27.4,41.7,36.5,27.3,10.03
2025/9/8,20:43:17,27.4,41.7,36.5,27.3,10.03
2025/9/8,20:43:18,27.4,41.7,36.5,27.3,10.03
2025/9/8,20:43:19,27.4,41.7,36.5,27.3,10.03
2025/9/8,20:43:20,27.4,41.6,36.5,27.3,10.03
2025/9/8,20:43:21,27.5,41.7,36.5,27.3,10.03
2025/9/8,20:43:22,27.5,41.7,36.5,27.3,10.03
2025/9/8,20:43:23,27.5,41.7,36.5,27.3,10.03
2025/9/8,20:43:24,27.4,41.7,36.5,27.3,10.03
2025/9/8,20:43:25,27.4,41.8,36.5,27.3,10.03
2025/9/8,20:43:26,27.5,41.7,36.4,27.3,10.02
2025/9/8,20:43:27,27.5,41.7,36.5,27.3,10.03
2025/9/8,20:43:28,27.4,41.7,36.5,27.3,10.03
2025/9/8,20:43:29,27.4,41.7,36.4,27.3,10.03
2025/9/8,20:43:30,27.4,41.7,36.5,27.3,10.03
2025/9/8,20:43:31,27.4,41.7,36.5,27.3,10.03
2025/9/8,20:43:32,27.4,41.7,36.4,27.3,10.03
2025/9/8,20:43:33,27.4,41.7,36.4,27.3,10.03
2025/9/8,20:43:34,27.4,41.7,36.4,27.3,10.03
2025/9/8,20:43:35,27.4,41.7,36.4,27.3,10.03
2025/9/8,20:43:36,27.4,41.6,36.3,27.3,10.03
2025/9/8,20:43:37,27.4,41.6,36.3,27.3,10.03
2025/9/8,20:43:38,27.4,41.6,36.3,27.3,10.03
2025/9/8,20:43:39,27.4,41.5,36.3,27.3,10.03
2025/9/8,20:43:40,27.5,41.5,36.3,27.4,10.03
2025/9/8,20:43:41,27.5,41.4,36.4,27.4,10.03
2025/9/8,20:43:42,27.5,41.4,36.4,27.5,10.03
2025/9/8,20:43:43,27.5,41.4,36.4,27.4,10.03
2025/9/8,20:43:44,27.5,41.4,36.4,27.4,10.03
2025/9/8,20:43:45,27.6,41.4,36.4,27.4,10.03
2025/9/8,20:43:46,27.5,41.4,36.4,27.4,10.03
2025/9/8,20:43:47,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:43:48,27.6,41.3,36.4,27.4,10.02
2025/9/8,20:43:49,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:43:50,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:43:51,27.6,41.3,36.5,27.5,10.03
2025/9/8,20:43:52,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:43:53,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:43:54,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:43:55,27.6,41.4,36.4,27.6,10.03
2025/9/8,20:43:56,27.6,41.4,36.4,27.6,10.03
2025/9/8,20:43:57,27.6,41.4,36.4,27.6,10.03
2025/9/8,20:43:58,27.6,41.3,36.4,27.6,10.03
2025/9/8,20:43:59,27.7,41.3,36.4,27.5,10.03
2025/9/8,20:44:00,27.7,41.3,36.4,27.6,10.02
2025/9/8,20:44:01,27.7,41.3,36.4,27.6,10.02
2025/9/8,20:44:02,27.7,41.3,36.4,27.6,10.03
2025/9/8,20:44:03,27.7,41.3,36.4,27.6,10.03
2025/9/8,20:44:04,27.7,41.3,36.4,27.6,10.03
2025/9/8,20:44:05,27.7,41.3,36.4,27.6,10.03
2025/9/8,20:44:06,27.7,41.3,36.4,27.6,10.03
2025/9/8,20:44:07,27.7,41.3,36.4,27.6,10.03
2025/9/8,20:44:08,27.7,41.3,36.4,27.6,10.03
2025/9/8,20:44:09,27.6,41.3,36.4,27.6,10.03
2025/9/8,20:44:10,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:44:11,27.6,41.4,36.4,27.5,10.03
2025/9/8,20:44:12,27.6,41.4,36.4,27.4,10.03
2025/9/8,20:44:13,27.5,41.4,36.4,27.4,10.03
2025/9/8,20:44:14,27.5,41.4,36.4,27.4,10.03
2025/9/8,20:44:15,27.5,41.4,36.4,27.4,10.03
2025/9/8,20:44:16,27.5,41.4,36.4,27.4,10.03
2025/9/8,20:44:17,27.6,41.4,36.4,27.5,10.03
2025/9/8,20:44:18,27.6,41.4,36.4,27.5,10.03
2025/9/8,20:44:19,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:44:20,27.6,41.4,36.4,27.5,10.03
2025/9/8,20:44:21,27.6,41.4,36.4,27.5,10.03
2025/9/8,20:44:22,27.6,41.4,36.4,27.5,10.03
2025/9/8,20:44:23,27.6,41.4,36.4,27.5,10.03
2025/9/8,20:44:24,27.6,41.4,36.4,27.5,10.03
2025/9/8,20:44:25,27.6,41.4,36.5,27.5,10.03
2025/9/8,20:44:26,27.6,41.4,36.4,27.4,10.03
2025/9/8,20:44:27,27.6,41.4,36.4,27.4,10.03
2025/9/8,20:44:28,27.6,41.4,36.4,27.5,10.03
2025/9/8,20:44:29,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:44:30,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:44:31,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:44:32,27.6,41.3,36.4,27.5,10.03
2025/9/8,20:44:33,27.5,41.3,36.4,27.4,10.03
2025/9/8,20:44:34,27.5,41.3,36.4,27.4,10.03
2025/9/8,20:44:35,27.5,41.3,36.4,27.3,10.03
2025/9/8,20:44:36,27.5,41.3,36.4,27.3,10.03
2025/9/8,20:44:37,27.4,41.3,36.4,27.3,10.03
2025/9/8,20:44:38,27.5,41.3,36.4,27.3,10.03
2025/9/8,20:44:39,27.5,41.3,36.4,27.3,10.03
2025/9/8,20:44:40,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:44:41,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:44:42,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:44:43,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:44:44,27.5,41.2,36.4,27.3,10.03
2025/9/8,20:44:45,27.5,41.2,36.4,27.3,10.03
2025/9/8,20:44:46,27.5,41.2,36.4,27.3,10.03
2025/9/8,20:44:47,27.5,41.2,36.4,27.3,10.03
2025/9/8,20:44:48,27.4,41.2,36.4,27.3,10.03
2025/9/8,20:44:49,27.4,41.2,36.4,27.2,10.03
2025/9/8,20:44:50,27.3,41.2,36.4,27.2,10.03
2025/9/8,20:44:51,27.3,41.2,36.4,27.2,10.03
2025/9/8,20:44:52,27.3,41.2,36.4,27.2,10.03
2025/9/8,20:44:53,27.3,41.2,36.4,27.2,10.03
2025/9/8,20:44:54,27.3,41.2,36.3,27.2,10.03
2025/9/8,20:44:55,27.3,41.2,36.3,27.2,10.03
2025/9/8,20:44:56,27.3,41.3,36.4,27.2,10.03
2025/9/8,20:44:57,27.4,41.3,36.4,27.2,10.03
2025/9/8,20:44:58,27.3,41.2,36.4,27.2,10.03
2025/9/8,20:44:59,27.3,41.2,36.4,27.2,10.03
2025/9/8,20:45:00,27.3,41.2,36.4,27.2,10.03
2025/9/8,20:45:01,27.3,41.2,36.4,27.2,10.03
2025/9/8,20:45:02,27.3,41.2,36.4,27.2,10.03
2025/9/8,20:45:03,27.4,41.2,36.4,27.3,10.03
2025/9/8,20:45:04,27.4,41.3,36.4,27.3,10.03
2025/9/8,20:45:05,27.4,41.3,36.4,27.3,10.03
2025/9/8,20:45:06,27.4,41.2,36.4,27.3,10.03
2025/9/8,20:45:07,27.4,41.1,36.4,27.3,10.03
2025/9/8,20:45:08,27.4,41,36.3,27.3,10.02
2025/9/8,20:45:09,27.4,41,36.3,27.3,10.03
2025/9/8,20:45:10,27.4,41,36.3,27.3,10.03
2025/9/8,20:45:11,27.4,41.1,36.3,27.3,10.03
2025/9/8,20:45:12,27.4,41.1,36.3,27.3,10.03
2025/9/8,20:45:13,27.4,41.1,36.3,27.3,10.03
2025/9/8,20:45:14,27.4,41.1,36.3,27.3,10.03
2025/9/8,20:45:15,27.4,41.1,36.3,27.3,10.03
2025/9/8,20:45:16,27.4,41.1,36.3,27.3,10.03
2025/9/8,20:45:17,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:45:18,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:45:19,27.5,41.2,36.3,27.3,10.03
2025/9/8,20:45:20,27.5,41.2,36.3,27.3,10.03
2025/9/8,20:45:21,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:45:22,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:45:23,27.6,41.1,36.3,27.6,10.03
2025/9/8,20:45:24,27.6,41,36.3,27.5,10.03
2025/9/8,20:45:25,27.6,41,36.3,27.5,10.03
2025/9/8,20:45:26,27.6,41.1,36.3,27.6,10.03
2025/9/8,20:45:27,27.6,41.1,36.3,27.6,10.03
2025/9/8,20:45:28,27.6,41.1,36.3,27.6,10.03
2025/9/8,20:45:29,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:45:30,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:45:31,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:45:32,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:45:33,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:45:34,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:45:35,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:45:36,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:45:37,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:45:38,27.5,41.3,36.4,27.4,10.03
2025/9/8,20:45:39,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:45:40,27.5,41.3,36.4,27.4,10.03
2025/9/8,20:45:41,27.5,41.3,36.4,27.4,10.03
2025/9/8,20:45:42,27.5,41.3,36.3,27.4,10.03
2025/9/8,20:45:43,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:45:44,27.6,41.2,36.3,27.4,10.03
2025/9/8,20:45:45,27.6,41.2,36.4,27.4,10.03
2025/9/8,20:45:46,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:45:47,27.5,41.2,36.3,27.5,10.03
2025/9/8,20:45:48,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:45:49,27.6,41.2,36.3,27.4,10.03
2025/9/8,20:45:50,27.6,41.1,36.3,27.4,10.03
2025/9/8,20:45:51,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:45:52,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:45:53,27.6,41.1,36.3,27.4,10.03
2025/9/8,20:45:54,27.5,41.1,36.3,27.4,10.02
2025/9/8,20:45:55,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:45:56,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:45:57,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:45:58,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:45:59,27.5,41.1,36.4,27.4,10.02
2025/9/8,20:46:00,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:01,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:02,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:03,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:46:04,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:05,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:46:06,27.5,41.1,36.3,27.3,10.03
2025/9/8,20:46:07,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:08,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:09,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:10,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:11,27.5,41,36.4,27.4,10.03
2025/9/8,20:46:12,27.5,41,36.4,27.4,10.03
2025/9/8,20:46:13,27.5,41,36.4,27.4,10.03
2025/9/8,20:46:14,27.5,41,36.4,27.4,10.02
2025/9/8,20:46:15,27.5,41,36.4,27.4,10.03
2025/9/8,20:46:16,27.5,41,36.4,27.4,10.03
2025/9/8,20:46:17,27.5,41,36.4,27.4,10.03
2025/9/8,20:46:18,27.5,41,36.3,27.4,10.03
2025/9/8,20:46:19,27.5,41,36.4,27.4,10.03
2025/9/8,20:46:20,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:21,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:22,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:23,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:24,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:25,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:26,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:27,27.6,41.1,36.4,27.4,10.03
2025/9/8,20:46:28,27.6,41.1,36.4,27.5,10.03
2025/9/8,20:46:29,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:46:30,27.6,41.2,36.3,27.5,10.03
2025/9/8,20:46:31,27.6,41.2,36.3,27.5,10.03
2025/9/8,20:46:32,27.6,41.2,36.3,27.5,10.02
2025/9/8,20:46:33,27.6,41.2,36.3,27.5,10.03
2025/9/8,20:46:34,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:46:35,27.5,41.2,36.3,27.5,10.03
2025/9/8,20:46:36,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:46:37,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:46:38,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:46:39,27.4,41.2,36.3,27.3,10.03
2025/9/8,20:46:40,27.4,41.2,36.3,27.3,10.03
2025/9/8,20:46:41,27.4,41.2,36.4,27.3,10.03
2025/9/8,20:46:42,27.5,41.2,36.4,27.3,10.03
2025/9/8,20:46:43,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:46:44,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:46:45,27.5,41.2,36.4,27.3,10.03
2025/9/8,20:46:46,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:47,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:48,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:49,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:50,27.5,41.2,36.4,27.3,10.03
2025/9/8,20:46:51,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:52,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:53,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:54,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:55,27.5,41.1,36.4,27.3,10.03
2025/9/8,20:46:56,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:57,27.5,41.1,36.4,27.4,10.02
2025/9/8,20:46:58,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:46:59,27.6,41.1,36.4,27.4,10.03
2025/9/8,20:47:00,27.6,41.1,36.4,27.4,10.03
2025/9/8,20:47:01,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:47:02,27.5,41.1,36.4,27.4,10.02
2025/9/8,20:47:03,27.5,41.1,36.4,27.4,10.02
2025/9/8,20:47:04,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:47:05,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:47:06,27.5,41.1,36.3,27.3,10.02
2025/9/8,20:47:07,27.5,41.1,36.4,27.3,10.02
2025/9/8,20:47:08,27.4,41.1,36.4,27.3,10.03
2025/9/8,20:47:09,27.4,41.1,36.4,27.3,10.03
2025/9/8,20:47:10,27.5,41.2,36.4,27.3,10.03
2025/9/8,20:47:11,27.5,41.2,36.4,27.4,10.02
2025/9/8,20:47:12,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:47:13,27.6,41.2,36.4,27.5,10.03
2025/9/8,20:47:14,27.5,41.2,36.4,27.5,10.02
2025/9/8,20:47:15,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:47:16,27.5,41.2,36.3,27.4,10.03
2025/9/8,20:47:17,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:47:18,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:47:19,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:47:20,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:47:21,27.5,41.1,36.4,27.4,10.03
2025/9/8,20:47:22,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:47:23,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:47:24,27.6,41.2,36.4,27.4,10.03
2025/9/8,20:47:25,27.5,41.2,36.4,27.4,10.03
2025/9/8,20:47:26,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:47:27,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:47:28,27.6,41.1,36.4,27.4,10.03
2025/9/8,20:47:29,27.6,41.1,36.4,27.5,10.03
2025/9/8,20:47:30,27.6,41.1,36.4,27.5,10.02
2025/9/8,20:47:31,27.6,41.1,36.3,27.4,10.03
2025/9/8,20:47:32,27.6,41.1,36.4,27.5,10.03
2025/9/8,20:47:33,27.6,41.1,36.4,27.5,10.03
2025/9/8,20:47:34,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:47:35,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:47:36,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:47:37,27.6,41.1,36.3,27.4,10.03
2025/9/8,20:47:38,27.6,41.1,36.3,27.5,10.03
2025/9/8,20:47:39,27.6,41.1,36.3,27.4,10.03
2025/9/8,20:47:40,27.6,41.1,36.3,27.4,10.03
2025/9/8,20:47:41,27.6,41.1,36.3,27.4,10.03
2025/9/8,20:47:42,27.6,41.1,36.3,27.4,10.03
2025/9/8,20:47:43,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:47:44,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:47:45,27.5,41.1,36.3,27.4,10.03
2025/9/8,20:47:46,27.4,41.1,36.3,27.3,10.03
2025/9/8,20:47:47,27.4,41.1,36.3,27.3,10.03
2025/9/8,20:47:48,27.4,41.1,36.3,27.3,10.03
2025/9/8,20:47:49,27.5,41.1,36.3,27.3,10.03
2025/9/8,20:47:50,27.5,41,36.3,27.4,10.03
2025/9/8,20:47:51,27.5,41,36.3,27.4,10.03
2025/9/8,20:47:52,27.5,41,36.3,27.4,10.03
2025/9/8,20:47:53,27.5,41,36.3,27.4,10.03
2025/9/8,20:47:54,27.5,41,36.3,27.4,10.03
2025/9/8,20:47:55,27.5,41,36.3,27.4,10.03
2025/9/8,20:47:56,27.5,41,36.3,27.5,10.03
2025/9/8,20:47:57,27.6,41,36.3,27.5,10.03
2025/9/8,20:47:58,27.6,41,36.3,27.5,10.03
2025/9/8,20:47:59,27.6,41,36.3,27.5,10.03
2025/9/8,20:48:00,27.6,41,36.3,27.5,10.03
2025/9/8,20:48:01,27.6,41,36.3,27.5,10.03
2025/9/8,20:48:02,27.6,41,36.3,27.5,10.03
2025/9/8,20:48:03,27.6,41,36.3,27.5,10.02
2025/9/8,20:48:04,27.6,41,36.3,27.4,10.03
2025/9/8,20:48:05,27.6,41,36.3,27.5,10.03
2025/9/8,20:48:06,27.6,41,36.3,27.4,10.02
2025/9/8,20:48:07,27.6,41,36.3,27.4,10.02
2025/9/8,20:48:08,27.5,41,36.3,27.4,10.03
2025/9/8,20:48:09,27.6,41,36.3,27.4,10.03
2025/9/8,20:48:10,27.6,41,36.3,27.4,10.03
2025/9/8,20:48:11,27.6,41,36.3,27.5,10.03
2025/9/8,20:48:12,27.6,41,36.3,27.5,10.03
2025/9/8,20:48:13,27.6,41,36.3,27.5,10.03
2025/9/8,20:48:14,27.6,41,36.3,27.5,10.03
2025/9/8,20:48:15,27.5,41,36.3,27.4,10.03
2025/9/8,20:48:16,27.5,41,36.3,27.4,10.03
2025/9/8,20:48:17,27.5,41,36.3,27.4,10.03
2025/9/8,20:48:18,27.5,41,36.3,27.3,10.03
2025/9/8,20:48:19,27.5,41,36.3,27.4,10.03
2025/9/8,20:48:20,27.5,41,36.3,27.4,10.03
2025/9/8,20:48:21,27.5,41,36.3,27.4,10.03
2025/9/8,20:48:22,27.5,41,36.3,27.4,10.03
2025/9/8,20:48:23,27.5,40.9,36.3,27.4,10.03
2025/9/8,20:48:24,27.5,40.9,36.3,27.4,10.03
2025/9/8,20:48:25,27.5,40.9,36.3,27.4,10.03
2025/9/8,20:48:26,27.5,40.9,36.3,27.4,10.03
2025/9/8,20:48:27,27.5,40.9,36.3,27.4,10.02
2025/9/8,20:48:28,27.5,40.9,36.3,27.4,10.03
2025/9/8,20:48:29,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:30,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:31,27.5,40.9,36.3,27.4,10.03
2025/9/8,20:48:32,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:33,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:34,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:35,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:36,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:37,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:38,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:39,27.5,40.8,36.3,27.5,10.03
2025/9/8,20:48:40,27.5,40.8,36.3,27.4,10.03
2025/9/8,20:48:41,27.6,40.8,36.3,27.5,10.03
2025/9/8,20:48:42,27.7,40.8,36.3,27.6,10.03
2025/9/8,20:48:43,27.6,40.8,36.3,27.6,10.03
2025/9/8,20:48:44,27.6,40.8,36.3,27.6,10.03
2025/9/8,20:48:45,27.6,40.8,36.3,27.6,10.03
2025/9/8,20:48:46,27.6,40.8,36.3,27.5,10.03
2025/9/8,20:48:47,27.6,40.8,36.3,27.5,10.03
2025/9/8,20:48:48,27.6,40.8,36.3,27.5,10.03
2025/9/8,20:48:49,27.6,40.8,36.3,27.5,10.03
2025/9/8,20:48:50,27.6,40.8,36.3,27.6,10.03
2025/9/8,20:48:51,27.7,40.8,36.3,27.6,10.03
2025/9/8,20:48:52,27.6,40.8,36.3,27.6,10.03
2025/9/8,20:48:53,27.7,40.8,36.3,27.6,10.03
2025/9/8,20:48:54,27.7,40.8,36.3,27.6,10.03
2025/9/8,20:48:55,27.7,40.8,36.3,27.6,10.03
2025/9/8,20:48:56,27.7,40.7,36.3,27.6,10.02
2025/9/8,20:48:57,27.7,40.7,36.3,27.6,10.03
2025/9/8,20:48:58,27.6,40.7,36.3,27.6,10.03
2025/9/8,20:48:59,27.7,40.6,36.3,27.6,10.03
2025/9/8,20:49:00,27.7,40.6,36.3,27.6,10.03
2025/9/8,20:49:01,27.6,40.6,36.3,27.6,10.03
2025/9/8,20:49:02,27.6,40.7,36.3,27.6,10.03
2025/9/8,20:49:03,27.6,40.7,36.3,27.5,10.03
2025/9/8,20:49:04,27.6,40.7,36.3,27.5,10.03
2025/9/8,20:49:05,27.6,40.7,36.3,27.5,10.02
2025/9/8,20:49:06,27.6,40.7,36.3,27.4,10.02
2025/9/8,20:49:07,27.5,40.6,36.3,27.4,10.03
2025/9/8,20:49:08,27.5,40.6,36.3,27.4,10.03
2025/9/8,20:49:09,27.5,40.6,36.3,27.4,10.03
2025/9/8,20:49:10,27.6,40.6,36.3,27.5,10.03
2025/9/8,20:49:11,27.6,40.6,36.3,27.4,10.03
2025/9/8,20:49:12,27.6,40.6,36.3,27.4,10.03
2025/9/8,20:49:13,27.5,40.6,36.3,27.4,10.03
2025/9/8,20:49:14,27.5,40.6,36.2,27.4,10.03
2025/9/8,20:49:15,27.5,40.6,36.2,27.4,10.03
2025/9/8,20:49:16,27.5,40.6,36.2,27.4,10.03
2025/9/8,20:49:17,27.5,40.6,36.2,27.3,10.03
2025/9/8,20:49:18,27.4,40.7,36.2,27.3,10.03
2025/9/8,20:49:19,27.4,40.7,36.2,27.3,10.03
2025/9/8,20:49:20,27.4,40.7,36.2,27.3,10.03
2025/9/8,20:49:21,27.4,40.7,36.2,27.3,10.03
2025/9/8,20:49:22,27.4,40.7,36.3,27.3,10.03
2025/9/8,20:49:23,27.5,40.7,36.3,27.4,10.02
2025/9/8,20:49:24,27.5,40.7,36.3,27.4,10.03
2025/9/8,20:49:25,27.5,40.6,36.3,27.4,10.03
2025/9/8,20:49:26,27.5,40.6,36.3,27.4,10.03
2025/9/8,20:49:27,27.6,40.6,36.3,27.5,10.03
2025/9/8,20:49:28,27.6,40.6,36.3,27.4,10.03
2025/9/8,20:49:29,27.5,40.6,36.3,27.4,10.03
2025/9/8,20:49:30,27.6,40.6,36.3,27.5,10.03
2025/9/8,20:49:31,27.6,40.6,36.3,27.5,10.03
2025/9/8,20:49:32,27.6,40.6,36.3,27.4,10.03
2025/9/8,20:49:33,27.5,40.6,36.3,27.3,10.03
2025/9/8,20:49:34,27.5,40.7,36.3,27.3,10.02
2025/9/8,20:49:35,27.5,40.6,36.3,27.4,10.02
2025/9/8,20:49:36,27.6,40.6,36.2,27.5,10.03
2025/9/8,20:49:37,27.5,40.6,36.3,27.5,10.03
